Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
434,Nerlens Noel,28,DET,C,14,3,152,3.8,9.6,0.4,0.3,0.6,0.5,3.5,8.9,0.393,0.417,2.2,3.2,0.7,2.2,9.6,11.8,2.2,4.1,2.9,2.6,8.0,10.2,92.0,108,,noelne01,10.0,0.465,0.067,0.333,5.0,22.6,13.5,6.2,4.1,5.2,18.9,11.9,-0.1,0.3,0.1,0.04,-5.1,3.1,-2.0,0.0
434,Nerlens Noel,28,BRK,C,3,1,43,1.1,6.8,0.167,0.0,0.0,,1.1,6.8,0.167,0.167,1.1,2.3,0.5,3.4,6.8,10.2,3.4,3.4,1.1,5.7,7.9,3.4,56.0,110,,noelne01,0.3,0.218,0.0,0.333,8.0,15.3,11.8,8.3,3.4,2.0,42.1,12.2,-0.2,0.1,-0.1,-0.112,-11.3,1.0,-10.3,-0.1
435,Skylar Mays,25,POR,PG,6,6,189,8.8,17.5,0.5,3.1,6.7,0.462,5.7,10.8,0.524,0.588,3.1,3.3,0.923,0.5,4.4,4.9,12.9,1.5,0.3,2.6,2.8,23.7,132.0,121,,mayssk01,19.4,0.624,0.382,0.191,1.2,10.4,5.8,40.0,1.5,0.5,11.9,19.3,0.6,0.1,0.7,0.171,2.1,-2.1,0.0,0.1
436,Peyton Watson,20,DEN,SG,23,2,186,7.6,15.5,0.492,1.6,3.7,0.429,6.0,11.8,0.511,0.542,2.9,5.3,0.55,2.1,7.6,9.7,2.9,0.5,2.9,2.1,3.7,19.7,109.0,114,,watsope01,12.8,0.553,0.237,0.339,5.1,17.4,11.4,7.9,0.5,5.2,10.6,17.7,0.1,0.2,0.3,0.073,-2.7,-0.1,-2.8,0.0
437,Serge Ibaka,33,MIL,C,16,0,185,6.7,13.9,0.481,1.5,4.6,0.333,5.2,9.3,0.556,0.537,2.1,3.4,0.615,3.9,7.5,11.4,1.0,0.5,1.8,2.8,5.9,17.0,105.0,112,,ibakase01,9.8,0.553,0.333,0.241,8.8,15.7,12.4,2.9,0.5,3.1,15.6,16.1,0.0,0.2,0.2,0.058,-4.6,0.0,-4.5,-0.1
438,Kenneth Lofton Jr.,20,MEM,PF,24,1,176,13.2,25.1,0.527,1.6,4.6,0.353,11.6,20.5,0.566,0.559,4.3,7.3,0.593,5.1,8.6,13.8,5.4,1.3,0.5,3.2,7.6,32.4,116.0,111,,loftoke01,20.2,0.572,0.183,0.29,11.5,19.2,15.4,18.1,1.3,1.0,10.3,27.6,0.3,0.2,0.5,0.145,0.7,-1.1,-0.4,0.1
439,Mamadi Diakite,26,CLE,C,22,2,176,6.8,14.2,0.48,2.0,6.0,0.333,4.8,8.3,0.586,0.55,0.6,0.6,1.0,2.3,6.3,8.5,2.3,1.1,2.6,3.4,7.4,16.2,99.0,109,,diakima01,9.0,0.56,0.42,0.04,5.4,14.7,10.0,6.3,1.1,4.7,19.1,16.0,-0.1,0.3,0.2,0.051,-4.9,1.6,-3.4,-0.1
440,Ryan Arcidiacono,28,2TM,PG,20,4,172,2.6,10.5,0.243,2.3,6.5,0.348,0.3,4.0,0.071,0.351,0.0,0.0,,0.0,4.3,4.3,6.5,1.4,0.0,2.0,4.8,7.4,86.0,121,,arcidry01,2.7,0.351,0.622,0.0,0.0,10.0,5.0,16.9,1.4,0.0,15.9,11.1,-0.2,0.1,-0.2,-0.043,-7.3,-1.5,-8.8,-0.3
440,Ryan Arcidiacono,28,NYK,PG,11,0,26,1.9,9.5,0.2,1.9,5.7,0.333,0.0,3.8,0.0,0.3,0.0,0.0,,0.0,7.6,7.6,3.8,3.8,0.0,1.9,5.7,5.7,72.0,110,,arcidry01,3.1,0.3,0.6,0.0,0.0,17.0,8.4,9.3,3.8,0.0,16.7,9.9,0.0,0.0,0.0,-0.012,-8.9,3.8,-5.1,0.0
440,Ryan Arcidiacono,28,POR,PG,9,4,146,2.7,10.7,0.25,2.3,6.7,0.35,0.3,4.0,0.083,0.359,0.0,0.0,,0.0,3.7,3.7,7.0,1.0,0.0,2.0,4.7,7.7,88.0,122,,arcidry01,2.6,0.359,0.625,0.0,0.0,8.7,4.3,18.3,1.0,0.0,15.8,11.3,-0.2,0.0,-0.1,-0.049,-7.0,-2.4,-9.4,-0.3
441,Boban Marjanović,34,HOU,C,31,0,171,11.6,17.0,0.683,0.0,0.3,0.0,11.6,16.7,0.695,0.683,5.7,7.7,0.741,5.7,11.3,17.0,2.6,1.4,0.6,4.0,2.8,28.9,127.0,117,,marjabo01,23.4,0.71,0.017,0.45,12.7,26.0,19.3,8.7,1.4,1.1,16.3,20.8,0.4,0.1,0.6,0.158,3.0,-1.5,1.6,0.2
442,Noah Vonleh,27,BOS,C,23,1,171,3.1,6.8,0.458,0.3,1.1,0.25,2.9,5.7,0.5,0.479,0.6,0.6,1.0,5.1,8.6,13.7,2.0,0.6,2.3,3.1,10.0,7.1,101.0,110,,vonleno01,5.9,0.502,0.167,0.083,11.7,18.8,15.3,5.1,0.6,4.0,30.7,9.2,0.0,0.3,0.2,0.06,-7.0,0.7,-6.3,-0.2
443,Vit Krejci,22,ATL,PG,29,0,165,4.3,10.7,0.405,1.4,6.1,0.238,2.9,4.6,0.625,0.473,0.3,0.6,0.5,1.7,5.8,7.5,4.9,1.4,0.3,1.4,4.9,10.4,108.0,118,,krejcvi01,7.7,0.475,0.568,0.054,3.9,13.4,8.6,12.4,1.4,0.5,11.7,10.9,0.0,0.1,0.1,0.042,-4.2,0.6,-3.6,-0.1
444,Garrett Temple,36,NOP,SG,25,0,162,5.4,13.5,0.4,3.3,7.8,0.423,2.1,5.7,0.368,0.522,0.9,1.2,0.75,1.5,3.6,5.1,3.9,2.7,0.6,1.2,4.5,15.0,114.0,112,,templga01,10.5,0.535,0.578,0.089,3.5,8.4,5.9,10.6,2.7,1.2,7.9,13.4,0.1,0.2,0.3,0.094,-2.5,1.6,-1.0,0.0
445,Khem Birch,30,TOR,C,20,0,162,5.8,9.8,0.594,0.3,0.6,0.5,5.5,9.2,0.6,0.609,1.2,1.5,0.8,2.4,5.2,7.6,2.1,1.5,1.5,2.4,7.3,13.1,113.0,115,,birchkh01,9.4,0.629,0.063,0.156,5.2,12.8,8.7,5.8,1.5,3.0,19.0,11.1,0.1,0.2,0.2,0.072,-4.6,1.1,-3.5,-0.1
446,James Johnson,35,IND,PF,18,1,162,6.4,14.4,0.449,0.9,4.4,0.2,5.6,10.0,0.559,0.48,1.2,2.3,0.5,1.2,7.6,8.8,4.4,2.1,1.8,2.3,9.4,14.9,98.0,115,,johnsja01,8.4,0.486,0.306,0.163,2.7,17.8,10.3,12.6,2.1,3.2,13.2,15.7,-0.1,0.2,0.1,0.017,-5.7,1.2,-4.4,-0.1
447,Alex Len,29,SAC,C,26,2,161,4.8,8.9,0.533,0.0,0.6,0.0,4.8,8.3,0.571,0.533,3.3,4.8,0.688,7.1,10.7,17.8,3.6,1.2,3.3,4.8,8.3,12.8,109.0,112,,lenal01,12.8,0.58,0.067,0.533,17.2,25.4,21.3,9.3,1.2,6.0,30.2,14.1,0.1,0.2,0.3,0.085,-4.9,0.9,-4.0,-0.1
448,Luka Šamanić,23,UTA,PF,7,4,161,7.7,16.9,0.456,2.4,9.2,0.258,5.3,7.7,0.692,0.526,2.7,3.9,0.692,0.0,8.9,8.9,4.5,1.8,0.6,3.0,5.0,20.5,105.0,115,,samanlu01,11.0,0.55,0.544,0.228,0.0,19.9,10.1,13.0,1.8,1.1,13.8,18.9,0.0,0.2,0.2,0.045,-3.2,1.1,-2.1,0.0
449,Dru Smith,25,2TM,SG,15,1,158,5.6,14.0,0.4,1.6,5.9,0.263,4.1,8.1,0.5,0.456,0.9,0.9,1.0,0.6,6.9,7.5,6.9,3.1,1.2,0.9,7.2,13.7,111.0,110,,smithdr01,11.4,0.475,0.422,0.067,1.4,15.9,8.7,19.3,3.1,2.5,6.1,13.8,0.1,0.3,0.3,0.099,-3.8,2.9,-0.9,0.0
449,Dru Smith,25,MIA,SG,5,1,67,3.7,10.4,0.357,0.7,4.5,0.167,3.0,6.0,0.5,0.393,0.0,0.0,,0.7,6.0,6.7,3.7,3.0,2.2,0.7,7.4,8.2,94.0,108,,smithdr01,7.1,0.393,0.429,0.0,1.7,14.5,7.9,10.1,3.0,4.6,6.7,9.9,0.0,0.1,0.1,0.053,-6.3,3.1,-3.1,0.0
449,Dru Smith,25,BRK,SG,10,0,91,7.0,16.6,0.419,2.1,7.0,0.308,4.8,9.7,0.5,0.484,1.6,1.6,1.0,0.5,7.5,8.0,9.1,3.2,0.5,1.1,7.0,17.7,118.0,110,,smithdr01,14.6,0.511,0.419,0.097,1.3,16.9,9.3,26.0,3.2,0.9,5.8,16.7,0.1,0.1,0.3,0.132,-2.1,2.7,0.7,0.1
450,Wendell Moore Jr.,21,MIN,SG,29,2,153,5.6,13.4,0.419,0.6,5.3,0.118,5.0,8.1,0.615,0.442,1.2,1.6,0.8,1.2,4.3,5.6,5.6,2.5,1.6,2.5,4.0,13.0,98.0,113,,moorewe01,9.3,0.465,0.395,0.116,3.0,10.0,6.6,15.3,2.5,2.8,15.0,14.9,-0.1,0.2,0.1,0.028,-3.8,1.3,-2.4,0.0
451,Otto Porter Jr.,29,TOR,SF,8,2,146,5.1,10.2,0.5,2.0,5.8,0.353,3.0,4.4,0.692,0.6,2.7,2.7,1.0,2.0,4.4,6.4,2.7,3.7,0.0,1.4,2.4,14.9,132.0,112,,porteot01,14.0,0.656,0.567,0.267,4.3,10.9,7.4,7.2,3.7,0.0,10.7,11.0,0.2,0.2,0.4,0.142,-1.3,2.0,0.7,0.1
452,Kemba Walker,32,DAL,PG,9,1,144,8.3,19.7,0.421,2.4,9.7,0.25,5.9,10.0,0.586,0.482,5.9,7.2,0.81,1.0,4.5,5.5,6.6,0.7,0.7,1.4,3.8,24.9,118.0,119,,walkeke02,15.0,0.543,0.491,0.368,2.4,10.6,6.5,20.1,0.7,1.2,5.7,22.1,0.2,0.1,0.3,0.098,0.3,-0.6,-0.3,0.1
453,Danny Green,35,2TM,SG,11,0,138,7.9,17.5,0.449,5.7,13.2,0.432,2.1,4.3,0.5,0.612,0.4,0.4,1.0,1.1,3.9,5.0,2.1,2.1,1.1,3.6,5.7,21.8,103.0,111,,greenda02,10.8,0.617,0.755,0.02,2.5,9.1,5.8,6.1,2.2,2.0,16.8,18.9,0.0,0.2,0.2,0.059,-2.1,0.2,-1.9,0.0
453,Danny Green,35,MEM,SG,3,0,43,3.3,12.1,0.273,3.3,8.8,0.375,0.0,3.3,0.0,0.409,0.0,0.0,,1.1,3.3,4.4,2.2,1.1,0.0,3.3,6.6,9.9,77.0,116,,greenda02,-0.2,0.409,0.727,0.0,2.5,7.4,4.9,5.6,1.1,0.0,21.4,13.5,-0.1,0.0,-0.1,-0.061,-7.9,-0.9,-8.8,-0.1
453,Danny Green,35,CLE,SG,8,0,95,10.0,20.1,0.5,6.9,15.3,0.448,3.2,4.8,0.667,0.671,0.5,0.5,1.0,1.1,4.2,5.3,2.1,2.6,1.6,3.7,5.3,27.5,111.0,109,,greenda02,15.8,0.676,0.763,0.026,2.5,9.9,6.2,6.4,2.6,2.9,15.4,21.4,0.1,0.2,0.2,0.114,0.5,0.7,1.2,0.1
454,Jarrett Culver,23,ATL,SF,10,1,137,5.9,15.0,0.395,0.3,4.2,0.083,5.6,10.8,0.516,0.407,3.1,4.5,0.692,3.5,9.7,13.2,2.1,2.1,0.7,2.4,4.9,15.3,96.0,113,,culveja01,9.5,0.452,0.279,0.302,7.9,22.6,15.2,5.5,2.1,1.2,12.6,17.1,-0.1,0.2,0.0,0.014,-4.8,0.6,-4.2,-0.1
455,Quenton Jackson,24,WAS,PG,9,0,135,6.9,15.2,0.452,0.4,4.3,0.083,6.5,10.8,0.6,0.464,6.1,7.9,0.773,0.7,2.2,2.9,5.4,1.4,0.4,1.4,3.6,20.2,117.0,119,,jacksqu01,12.2,0.542,0.286,0.524,1.7,4.8,3.3,15.1,1.4,0.6,7.2,17.9,0.1,0.1,0.2,0.078,-3.7,-1.5,-5.1,-0.1
456,Cody Martin,27,CHO,SF,7,0,134,5.0,12.8,0.389,1.1,5.0,0.214,3.9,7.8,0.5,0.431,1.4,2.5,0.571,2.8,5.7,8.5,3.9,1.4,0.4,0.7,4.6,12.4,108.0,117,,martico01,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,0.0,0.1,0.1,0.045,-3.8,-0.8,-4.6,-0.1
457,Jeenathan Williams,23,POR,SG,5,4,127,9.2,15.0,0.615,1.2,3.1,0.375,8.1,11.9,0.677,0.654,0.8,1.2,0.667,3.8,1.9,5.8,3.8,1.2,0.8,1.5,5.0,20.3,132.0,122,,willije02,15.5,0.657,0.205,0.077,9.0,4.6,6.8,12.1,1.2,1.4,9.0,15.2,0.3,0.0,0.3,0.12,-1.0,-2.1,-3.0,0.0
458,Xavier Cooks,27,WAS,PF,10,1,126,6.6,10.8,0.607,0.0,0.4,0.0,6.6,10.4,0.63,0.607,1.5,3.9,0.4,6.2,8.5,14.7,2.3,2.3,1.5,3.1,5.0,14.7,113.0,112,,cooksxa01,14.3,0.586,0.036,0.357,14.7,18.7,16.8,6.4,2.3,2.7,19.8,13.9,0.1,0.2,0.2,0.094,-3.2,-0.4,-3.6,-0.1
459,Jason Preston,23,LAC,PG,14,0,124,7.1,16.2,0.439,2.0,7.1,0.278,5.1,9.1,0.565,0.5,0.0,0.8,0.0,0.8,7.9,8.7,10.7,0.8,0.0,4.0,2.8,16.2,102.0,117,,prestja01,10.3,0.489,0.439,0.049,1.8,17.9,9.9,30.9,0.8,0.0,19.3,18.3,0.0,0.1,0.1,0.021,-2.1,-0.5,-2.6,0.0
460,Jonathan Isaac,25,ORL,PF,11,0,124,8.6,20.7,0.415,2.3,5.8,0.4,6.2,14.8,0.421,0.472,1.9,3.5,0.556,5.8,11.3,17.2,2.3,5.5,1.6,1.6,1.9,21.4,108.0,102,,isaacjo01,20.3,0.483,0.283,0.17,13.7,26.5,20.1,7.3,5.5,3.1,6.6,21.1,0.0,0.3,0.3,0.13,1.0,3.0,4.0,0.2
461,Shaquille Harrison,29,POR,SG,5,0,120,6.1,14.6,0.417,1.2,4.1,0.3,4.9,10.6,0.462,0.458,4.5,6.1,0.733,0.4,8.5,8.9,12.2,4.5,0.8,2.4,4.9,17.9,118.0,111,,harrish01,17.9,0.516,0.278,0.417,1.0,20.3,10.5,34.9,4.5,1.5,12.3,17.6,0.2,0.2,0.3,0.137,-2.5,2.6,0.1,0.1
462,Meyers Leonard,30,MIL,C,9,2,114,5.9,12.1,0.483,2.9,7.5,0.389,2.9,4.6,0.636,0.603,3.4,3.8,0.889,5.0,9.2,14.2,0.4,0.8,0.0,2.5,6.7,18.0,123.0,113,,leoname01,12.0,0.652,0.621,0.31,11.4,19.4,15.5,1.2,0.8,0.0,15.4,14.4,0.2,0.1,0.3,0.126,-2.8,-2.2,-5.0,-0.1
463,Olivier Sarr,23,OKC,C,9,1,114,6.2,12.5,0.5,0.4,3.3,0.125,5.8,9.2,0.636,0.517,2.1,2.9,0.714,5.0,7.9,12.9,1.7,0.4,2.1,1.7,7.1,15.0,116.0,114,,sarrol01,11.5,0.544,0.267,0.233,11.1,18.2,14.6,4.6,0.4,4.1,10.8,13.6,0.1,0.1,0.2,0.094,-4.2,-0.7,-4.9,-0.1
464,Andre Iguodala,39,GSW,PF,8,0,113,2.9,6.3,0.467,0.4,3.8,0.111,2.5,2.5,1.0,0.5,0.8,1.3,0.667,1.3,5.9,7.1,7.9,1.7,1.3,3.8,4.6,7.1,102.0,114,,iguodan01,7.3,0.521,0.6,0.2,3.0,13.4,8.3,20.3,1.7,2.3,35.5,9.4,0.0,0.1,0.1,0.044,-4.3,1.7,-2.5,0.0
465,Daniel Theis,30,IND,C,7,1,109,9.1,19.2,0.477,0.9,4.8,0.182,8.3,14.4,0.576,0.5,2.2,5.2,0.417,3.0,6.5,9.6,3.9,0.9,2.6,1.3,3.0,21.3,108.0,118,,theisda01,14.2,0.497,0.25,0.273,7.1,15.2,11.2,12.2,0.9,4.7,5.7,20.1,0.0,0.1,0.1,0.046,-0.9,-0.5,-1.4,0.0
466,A.J. Lawson,22,2TM,SG,15,0,108,10.1,20.2,0.5,4.6,11.5,0.4,5.5,8.7,0.632,0.614,0.9,3.7,0.25,2.8,6.9,9.7,0.9,0.9,0.0,1.4,5.1,25.8,112.0,118,,lawsoaj01,13.9,0.589,0.568,0.182,6.4,16.3,11.3,3.0,0.9,0.0,5.9,21.1,0.1,0.1,0.1,0.063,-1.5,-2.9,-4.4,-0.1
466,A.J. Lawson,22,MIN,SG,1,0,2,23.8,23.8,1.0,0.0,0.0,,23.8,23.8,1.0,1.0,0.0,0.0,,0.0,23.8,23.8,0.0,0.0,0.0,0.0,23.8,47.5,200.0,107,,lawsoaj01,34.4,1.0,0.0,0.0,0.0,54.9,27.9,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.377,-2.3,7.5,5.2,0.0
466,A.J. Lawson,22,DAL,SG,14,0,106,9.8,20.2,0.488,4.7,11.7,0.4,5.2,8.4,0.611,0.605,0.9,3.8,0.25,2.8,6.6,9.4,0.9,0.9,0.0,1.4,4.7,25.3,111.0,119,,lawsoaj01,13.5,0.58,0.581,0.186,6.5,15.5,11.0,3.0,0.9,0.0,6.1,21.1,0.1,0.1,0.1,0.057,-1.5,-3.1,-4.6,-0.1
467,Justin Jackson,27,BOS,SF,23,0,107,3.2,12.3,0.259,2.3,9.1,0.25,0.9,3.2,0.286,0.352,0.5,0.9,0.5,0.9,6.8,7.7,4.1,1.8,1.8,0.9,3.2,9.1,89.0,110,,jacksju01,6.3,0.359,0.741,0.074,2.1,15.1,8.7,10.5,1.8,3.2,6.7,12.2,-0.1,0.2,0.1,0.025,-4.2,1.6,-2.6,0.0
468,Vince Williams Jr.,22,MEM,SG,15,1,105,5.4,18.1,0.3,1.8,12.7,0.143,3.6,5.4,0.667,0.35,0.9,0.9,1.0,1.8,5.0,6.8,1.8,2.7,0.9,2.3,5.4,13.6,79.0,110,,willivi01,3.9,0.367,0.7,0.05,4.0,11.1,7.6,4.8,2.7,1.7,10.9,18.1,-0.3,0.2,-0.1,-0.049,-8.3,-0.2,-8.5,-0.2
469,Josh Minott,20,MIN,SF,15,0,96,8.9,17.8,0.5,1.0,3.0,0.333,7.9,14.8,0.533,0.528,4.0,4.0,1.0,2.5,9.9,12.4,2.5,2.0,3.0,1.5,4.9,22.8,119.0,109,,minotjo01,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0
470,Jay Huff,24,WAS,C,7,0,95,7.7,12.8,0.6,3.1,6.2,0.5,4.6,6.7,0.692,0.72,7.7,8.2,0.938,3.1,7.7,10.8,5.1,1.5,2.1,2.6,7.7,26.1,149.0,114,,huffja01,22.3,0.796,0.48,0.64,7.3,16.9,12.3,14.7,1.5,3.6,13.5,16.9,0.4,0.1,0.5,0.261,2.8,1.2,4.0,0.1
471,Greg Brown III,21,POR,PF,16,0,93,5.8,14.7,0.393,0.5,3.7,0.143,5.2,11.0,0.476,0.411,2.6,6.3,0.417,1.0,8.9,10.0,1.6,2.1,2.6,3.1,6.8,14.7,79.0,114,,browngr01,5.8,0.421,0.25,0.429,2.5,21.2,11.7,4.5,2.1,4.8,15.3,18.4,-0.3,0.1,-0.1,-0.074,-8.5,0.0,-8.5,-0.2
472,Joshua Primo,20,SAS,SG,4,0,93,4.6,13.2,0.346,1.5,6.1,0.25,3.0,7.1,0.429,0.404,3.6,4.6,0.778,1.0,5.6,6.6,9.1,0.5,1.0,5.6,4.1,14.2,90.0,122,,primojo01,6.1,0.467,0.462,0.346,2.3,13.4,7.6,24.4,0.5,1.8,26.9,18.2,-0.2,0.0,-0.1,-0.073,-4.7,-1.6,-6.3,-0.1
473,Buddy Boeheim,23,DET,SF,10,0,90,2.7,14.5,0.185,2.2,13.5,0.16,0.5,1.1,0.5,0.259,1.1,1.1,1.0,1.1,2.2,3.2,2.2,1.1,0.0,0.0,3.2,8.6,77.0,123,,boehebu01,0.5,0.287,0.926,0.074,2.4,5.1,3.7,5.8,1.1,0.0,0.0,13.2,-0.2,0.0,-0.2,-0.091,-7.5,-2.0,-9.5,-0.2
474,Jaden Springer,20,PHI,SG,16,2,89,9.5,19.5,0.486,1.1,2.8,0.4,8.4,16.7,0.5,0.514,3.3,4.5,0.75,3.3,4.5,7.8,4.5,3.9,1.7,1.7,8.4,23.4,116.0,108,,sprinja01,17.2,0.545,0.143,0.229,8.1,10.4,9.3,13.8,3.9,3.1,7.2,20.8,0.1,0.2,0.3,0.145,-2.6,2.9,0.3,0.1
475,Justin Minaya,23,POR,SF,4,0,89,3.8,12.6,0.304,1.6,6.6,0.25,2.2,6.0,0.364,0.37,0.0,0.5,0.0,1.6,6.6,8.2,2.2,1.1,2.7,2.2,4.9,9.3,77.0,117,,minayju01,4.0,0.363,0.522,0.043,3.8,15.6,9.7,5.9,1.1,5.0,14.6,13.4,-0.2,0.1,-0.1,-0.067,-7.2,-1.9,-9.0,-0.2
476,Lindell Wigginton,24,MIL,PG,7,1,87,9.9,20.3,0.486,3.3,9.9,0.333,6.6,10.4,0.632,0.568,4.4,4.9,0.889,0.0,3.8,3.8,7.7,0.0,1.1,6.6,3.8,27.4,104.0,117,,wiggili01,11.8,0.61,0.486,0.243,0.0,8.1,4.2,23.8,0.0,1.9,22.7,25.6,0.0,0.1,0.1,0.028,-3.1,-3.6,-6.7,-0.1
477,Isaiah Mobley,23,CLE,PF,12,0,84,7.2,16.7,0.429,1.8,4.8,0.375,5.4,11.9,0.45,0.482,2.4,2.4,1.0,2.4,9.6,11.9,1.8,2.4,1.8,0.6,4.8,18.5,114.0,106,,mobleis01,14.1,0.521,0.286,0.143,5.6,22.4,14.0,5.0,2.4,3.3,3.3,16.4,0.1,0.2,0.2,0.135,-2.5,1.1,-1.4,0.0
478,Jordan Hall,21,SAS,SF,9,0,83,5.1,15.9,0.321,1.7,8.5,0.2,3.4,7.4,0.462,0.375,4.0,5.1,0.778,1.7,5.1,6.8,6.3,0.6,0.0,4.0,3.4,15.9,91.0,124,,halljo02,5.5,0.438,0.536,0.321,3.8,12.3,7.9,17.0,0.6,0.0,18.0,19.4,-0.1,0.0,-0.1,-0.077,-4.7,-2.9,-7.6,-0.1
479,Omer Yurtseven,24,MIA,C,9,0,83,9.6,16.2,0.593,1.8,4.2,0.429,7.8,12.0,0.65,0.648,3.0,3.6,0.833,4.8,9.0,13.8,1.2,1.2,1.2,2.4,9.6,24.0,126.0,112,,yurtsom01,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18.0,0.2,0.1,0.3,0.159,-2.5,-1.5,-3.9,0.0
480,PJ Dozier,26,SAC,SF,16,0,79,6.1,20.0,0.303,1.2,9.7,0.125,4.8,10.3,0.471,0.333,0.0,0.0,,0.6,7.9,8.5,6.1,3.6,0.6,3.0,4.2,13.3,76.0,111,,doziepj01,5.2,0.333,0.485,0.0,1.5,18.7,10.1,16.3,3.6,1.1,13.2,20.6,-0.3,0.1,-0.2,-0.097,-8.6,0.7,-7.8,-0.1
481,Jared Butler,22,OKC,PG,6,1,77,9.3,19.7,0.469,4.3,8.6,0.5,4.9,11.1,0.444,0.578,0.0,0.0,,0.6,1.9,2.5,4.9,3.1,0.0,3.1,3.1,22.8,108.0,115,,butleja02,13.0,0.578,0.438,0.0,1.4,4.3,2.8,15.0,3.1,0.0,13.5,20.1,0.0,0.1,0.1,0.061,-2.2,-0.4,-2.6,0.0
482,Keon Ellis,23,SAC,SG,16,0,71,4.7,10.8,0.438,4.0,8.1,0.5,0.7,2.7,0.25,0.625,2.7,4.7,0.571,2.7,2.7,5.4,4.0,3.4,0.7,0.7,6.7,16.2,138.0,114,,elliske01,14.0,0.629,0.75,0.438,6.5,6.4,6.4,10.5,3.4,1.2,5.0,12.1,0.2,0.1,0.2,0.162,-0.1,1.4,1.3,0.1
483,Udonis Haslem,42,MIA,C,7,1,71,7.0,20.4,0.345,2.1,6.3,0.333,4.9,14.0,0.35,0.397,2.8,3.5,0.8,2.8,4.9,7.7,0.0,0.7,1.4,0.7,7.7,19.0,94.0,115,,hasleud01,6.2,0.433,0.31,0.172,6.4,12.0,9.1,0.0,0.7,2.9,3.1,20.1,-0.1,0.1,0.0,-0.009,-8.2,-3.9,-12.1,-0.2
484,Jamaree Bouyea,23,2TM,PG,5,0,71,4.2,9.8,0.429,1.4,4.2,0.333,2.8,5.6,0.5,0.5,0.7,1.4,0.5,0.7,3.5,4.2,2.8,2.8,1.4,2.8,4.2,10.5,89.0,112,,bouyeja01,6.5,0.504,0.429,0.143,1.6,8.4,4.9,7.8,2.8,2.9,21.2,11.8,-0.1,0.1,0.0,0.013,-5.8,1.6,-4.2,0.0
484,Jamaree Bouyea,23,MIA,PG,4,0,65,4.6,10.0,0.462,1.5,3.8,0.4,3.1,6.1,0.5,0.538,0.8,1.5,0.5,0.8,3.1,3.8,3.1,3.1,1.5,3.1,3.8,11.5,93.0,111,,bouyeja01,7.8,0.54,0.385,0.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,-0.1,0.1,0.0,0.029,-4.9,1.9,-2.9,0.0
484,Jamaree Bouyea,23,WAS,PG,1,0,6,0.0,8.1,0.0,0.0,8.1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.1,8.1,0.0,0.0,0.0,0.0,8.1,0.0,0.0,119,,bouyeja01,-6.9,0.0,1.0,0.0,0.0,17.9,9.3,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,-0.15,-16.1,-1.7,-17.8,0.0
485,Trevelin Queen,25,IND,SG,7,0,70,4.7,19.7,0.241,1.4,10.2,0.133,3.4,9.5,0.357,0.276,3.4,3.4,1.0,5.4,6.1,11.5,4.1,1.4,3.4,4.7,2.7,14.2,78.0,116,,queentr01,6.0,0.337,0.517,0.172,12.7,14.2,13.5,11.1,1.4,6.1,18.3,22.9,-0.3,0.1,-0.2,-0.133,-5.6,-1.5,-7.2,-0.1
486,Leandro Bolmaro,22,UTA,SF,14,0,68,2.1,14.0,0.15,0.0,2.8,0.0,2.1,11.2,0.188,0.15,0.0,0.0,,2.8,2.1,4.9,4.9,2.1,0.7,4.9,7.0,4.2,50.0,118,,bolmale01,-5.0,0.15,0.2,0.0,6.5,4.7,5.6,12.3,2.1,1.2,25.9,16.6,-0.4,0.0,-0.3,-0.231,-12.4,-2.3,-14.7,-0.2
487,Jack White,25,DEN,SF,17,0,66,5.9,14.1,0.421,2.2,6.7,0.333,3.7,7.4,0.5,0.5,1.5,2.2,0.667,4.4,8.2,12.6,3.0,2.2,1.5,1.5,6.7,15.6,115.0,111,,whiteja03,12.6,0.517,0.474,0.158,10.7,18.6,14.8,7.7,2.2,2.7,9.0,14.7,0.1,0.1,0.1,0.108,-2.6,0.7,-1.9,0.0
