Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
286,Derrick Jones Jr.,25,CHI,PF,64,0,893,4.6,9.3,.500,1.1,3.2,.338,3.5,6.0,.587,.559,2.5,3.4,.738,2.4,3.7,6.2,1.4,1.2,1.5,1.0,3.5,12.9,,jonesde02
287,Dean Wade,26,CLE,PF,44,13,891,2.9,7.2,.412,1.8,5.1,.354,1.1,2.0,.560,.540,0.6,0.9,.652,0.8,5.3,6.1,1.5,1.1,0.8,0.7,3.6,8.3,,wadede01
288,Vlatko Čančar,25,DEN,PF,60,9,889,4.4,9.2,.476,1.7,4.7,.374,2.6,4.5,.580,.570,1.5,1.7,.927,1.0,4.2,5.2,3.2,0.9,0.6,1.5,3.4,12.0,,cancavl01
289,Nickeil Alexander-Walker,24,2TM,SG,59,3,884,5.3,12.0,.444,2.5,6.5,.384,2.9,5.5,.515,.547,1.6,2.4,.667,0.6,3.5,4.1,4.4,1.3,0.9,2.2,3.6,14.8,,alexani01
289,Nickeil Alexander-Walker,24,UTA,SG,36,3,528,5.7,11.6,.488,2.4,5.9,.402,3.3,5.7,.578,.591,1.8,2.7,.692,0.5,3.5,4.0,5.2,1.6,1.0,3.1,4.0,15.5,,alexani01
289,Nickeil Alexander-Walker,24,MIN,SG,23,0,356,4.9,12.6,.384,2.6,7.3,.361,2.2,5.4,.415,.488,1.3,2.1,.619,0.7,3.5,4.2,3.2,0.8,0.7,1.0,3.0,13.7,,alexani01
290,Bismack Biyombo,30,PHO,C,61,14,874,4.9,8.5,.578,0.0,0.0,,4.9,8.5,.578,.578,1.0,2.9,.357,3.7,7.0,10.7,2.3,0.7,3.6,2.1,4.7,10.8,,biyombi01
291,Goran Dragić,36,2TM,PG,58,0,870,5.8,13.9,.421,2.2,6.0,.359,3.7,7.9,.468,.499,1.3,1.9,.689,0.7,2.7,3.4,6.2,0.5,0.2,2.6,2.7,15.1,,dragigo01
291,Goran Dragić,36,CHI,PG,51,0,787,5.8,13.7,.425,2.1,5.9,.352,3.8,7.8,.480,.500,1.2,1.9,.659,0.6,2.6,3.2,6.4,0.5,0.2,2.6,2.9,14.9,,dragigo01
291,Goran Dragić,36,MIL,PG,7,0,83,6.1,15.6,.389,3.0,7.4,.412,3.0,8.2,.368,.486,1.7,1.7,1.000,1.3,3.9,5.2,5.2,0.9,0.0,3.0,0.9,16.9,,dragigo01
292,James Wiseman,21,2TM,C,45,22,867,7.8,14.1,.558,0.2,0.8,.200,7.7,13.2,.580,.563,2.8,4.0,.701,3.0,8.1,11.1,1.2,0.3,1.1,2.1,4.5,18.7,,wisemja01
292,James Wiseman,21,GSW,C,21,0,262,8.1,12.9,.628,0.1,0.3,.500,8.0,12.6,.630,.633,3.6,5.2,.684,2.5,7.6,10.0,1.9,0.4,1.0,1.9,5.4,19.9,,wisemja01
292,James Wiseman,21,DET,C,24,22,605,7.7,14.6,.531,0.2,1.1,.167,7.6,13.5,.559,.537,2.5,3.5,.712,3.3,8.3,11.5,1.0,0.2,1.2,2.2,4.1,18.1,,wisemja01
293,Théo Maledon,21,CHO,PG,44,7,854,4.3,10.7,.402,1.2,4.0,.295,3.1,6.7,.465,.457,2.7,3.1,.851,0.6,4.6,5.2,6.4,1.6,0.5,2.5,2.6,12.4,,maledth01
294,Andre Drummond,29,CHI,C,67,0,849,7.0,11.6,.606,0.0,0.1,.000,7.0,11.5,.613,.606,2.8,5.3,.536,5.9,13.0,18.8,1.4,1.9,1.1,3.2,5.0,16.9,,drumman01
295,Aaron Holiday,26,ATL,PG,63,6,845,3.9,9.4,.418,1.5,3.7,.409,2.4,5.6,.424,.500,1.2,1.4,.844,1.1,2.1,3.2,3.8,1.6,0.5,1.5,3.4,10.5,,holidaa01
296,Romeo Langford,23,SAS,SG,43,21,844,5.2,11.0,.467,0.7,2.6,.262,4.5,8.4,.530,.498,1.7,2.4,.696,2.4,2.4,4.9,2.1,1.0,0.6,1.3,2.9,12.7,,langfro01
297,Terence Davis,25,SAC,SG,64,5,841,6.6,15.6,.423,3.8,10.4,.366,2.8,5.2,.537,.545,1.5,1.8,.791,0.9,5.1,6.0,2.9,1.8,0.5,2.3,4.5,18.4,,daviste02
298,George Hill,36,2TM,SG,46,1,834,3.4,7.2,.470,1.5,4.1,.358,1.9,3.1,.620,.572,1.8,2.4,.764,0.6,3.0,3.7,4.7,1.1,0.3,1.5,2.4,10.0,,hillge01
298,George Hill,36,MIL,PG,35,0,668,3.2,7.1,.447,1.2,4.0,.311,1.9,3.1,.621,.534,1.8,2.5,.739,0.7,2.9,3.6,4.8,1.0,0.2,1.5,2.2,9.4,,hillge01
298,George Hill,36,IND,SG,11,1,166,4.1,7.4,.559,2.4,4.6,.524,1.7,2.8,.615,.721,1.7,2.0,.889,0.4,3.5,3.9,4.6,1.5,0.7,1.5,3.0,12.4,,hillge01
299,Mark Williams,21,CHO,C,43,17,828,7.0,10.9,.637,0.0,0.0,,7.0,10.9,.637,.637,2.9,4.2,.691,4.0,9.2,13.2,0.8,1.2,2.0,1.7,4.1,16.8,,willima07
300,Robert Williams,25,BOS,C,35,20,824,5.5,7.4,.747,0.0,0.0,.000,5.5,7.4,.751,.747,1.1,1.8,.610,4.5,8.2,12.8,2.2,1.0,2.1,1.5,3.0,12.2,,williro04
301,Wesley Matthews,36,MIL,SF,52,0,820,2.5,7.0,.363,1.7,5.4,.315,0.8,1.6,.528,.484,1.1,1.2,.857,1.5,3.5,5.0,1.5,0.9,0.6,0.8,3.1,7.9,,matthwe02
302,Moses Moody,20,GSW,SG,63,3,817,4.8,10.0,.476,2.2,5.9,.363,2.6,4.1,.641,.584,1.6,2.3,.698,1.2,3.4,4.6,2.2,0.8,0.3,1.5,2.4,13.3,,moodymo01
303,Rudy Gay,36,UTA,PF,56,0,816,4.8,12.7,.380,1.5,5.7,.254,3.4,6.9,.484,.437,1.9,2.2,.857,1.5,5.7,7.2,2.5,0.8,0.8,1.6,3.0,12.9,,gayru01
304,Ty Jerome,25,GSW,SG,45,2,816,5.2,10.7,.488,1.5,4.0,.389,3.7,6.7,.546,.560,1.7,1.8,.927,0.3,3.1,3.4,6.0,1.0,0.2,1.3,2.8,13.6,,jeromty01
305,Jeremiah Robinson-Earl,22,OKC,PF,43,20,814,4.9,11.0,.444,1.6,4.9,.333,3.2,6.1,.533,.518,1.5,1.9,.833,3.1,4.8,8.0,1.9,1.1,0.5,0.8,3.1,12.9,,robinje02
306,Jericho Sims,24,NYK,C,52,16,812,3.7,4.7,.776,0.0,0.0,.000,3.7,4.7,.783,.776,0.5,0.7,.750,4.4,6.3,10.7,1.1,0.7,1.2,1.2,4.3,7.9,,simsje01
307,Caleb Houstan,20,ORL,SF,51,4,812,2.9,8.1,.363,2.0,6.0,.338,0.9,2.0,.435,.489,0.7,0.8,.833,1.5,2.9,4.4,1.3,0.5,0.3,0.8,2.8,8.6,,houstca01
308,Danuel House Jr.,29,PHI,SF,56,5,807,4.1,8.8,.472,1.7,4.9,.336,2.5,3.9,.644,.566,2.0,2.7,.750,0.4,3.8,4.2,2.0,0.6,0.4,1.2,3.1,12.0,,houseda01
309,Landry Shamet,25,PHO,SG,40,9,807,5.0,13.4,.377,3.3,8.9,.377,1.7,4.5,.376,.502,2.0,2.3,.882,0.5,2.5,3.0,4.1,1.2,0.2,1.6,2.7,15.4,,shamela01
310,Dario Šarić,28,2TM,C,57,12,806,5.7,12.4,.458,2.0,5.1,.391,3.7,7.2,.506,.540,2.8,3.4,.829,2.4,6.9,9.2,3.3,0.9,0.3,2.5,4.4,16.2,,saricda01
310,Dario Šarić,28,PHO,PF,37,12,533,5.1,12.0,.427,1.8,4.7,.391,3.3,7.4,.450,.503,2.4,3.0,.818,2.6,7.0,9.6,3.8,0.9,0.3,2.4,4.7,14.5,,saricda01
310,Dario Šarić,28,OKC,C,20,0,273,6.7,13.1,.515,2.4,6.1,.391,4.4,7.0,.623,.606,3.6,4.2,.844,1.8,6.7,8.6,2.2,0.9,0.3,2.5,4.0,19.4,,saricda01
311,Luke Kornet,27,BOS,C,69,0,804,5.1,7.6,.665,0.1,0.6,.231,4.9,7.0,.701,.674,1.4,1.7,.821,3.9,5.0,8.8,2.4,0.5,2.1,1.1,3.6,11.7,,kornelu01
312,Christian Koloko,22,TOR,C,58,19,802,3.2,6.7,.480,0.0,0.5,.083,3.2,6.2,.514,.483,1.7,2.6,.627,3.8,3.9,7.7,1.4,0.9,2.6,0.9,5.7,8.2,,kolokch01
313,Khris Middleton,31,MIL,SF,33,19,801,8.0,18.2,.436,2.3,7.3,.315,5.7,11.0,.516,.499,4.1,4.6,.902,1.3,5.0,6.3,7.3,1.0,0.2,3.2,3.1,22.3,,middlkh01
314,JaMychal Green,32,GSW,PF,57,1,797,6.1,11.4,.540,1.9,5.0,.378,4.2,6.4,.667,.623,2.3,3.0,.776,3.3,6.0,9.3,2.3,1.1,1.0,2.3,4.7,16.5,,greenja01
315,Thaddeus Young,34,TOR,PF,54,9,795,4.9,9.0,.545,0.3,1.5,.176,4.6,7.4,.622,.561,0.8,1.2,.692,3.2,4.3,7.5,3.4,2.4,0.2,1.9,4.0,10.9,,youngth01
316,Bryce McGowens,20,CHO,SG,46,7,787,3.7,9.2,.396,1.2,3.7,.325,2.5,5.6,.443,.460,2.7,3.7,.750,0.9,3.3,4.3,2.5,0.7,0.3,2.0,2.2,11.3,,mcgowbr01
317,Josh Christopher,21,HOU,SG,64,2,786,7.0,15.1,.465,1.0,4.1,.236,6.0,11.0,.550,.497,2.1,2.7,.750,0.9,2.3,3.3,3.3,1.5,0.7,2.7,2.7,17.0,,chrisjo01
318,Robert Covington,32,LAC,PF,48,0,779,4.7,10.6,.445,2.5,6.3,.397,2.2,4.3,.516,.563,1.4,1.8,.750,1.4,6.2,7.7,2.6,1.8,1.5,1.5,4.0,13.3,,covinro01
319,Justise Winslow,26,POR,PF,29,11,776,3.8,9.2,.409,0.6,2.1,.311,3.1,7.1,.438,.444,0.9,1.3,.714,2.3,4.5,6.7,4.5,1.4,0.5,2.0,4.1,9.1,,winslju01
320,Mo Bamba,24,2TM,C,49,7,769,5.5,11.3,.485,2.2,5.8,.387,3.2,5.5,.590,.585,1.9,2.9,.661,2.7,7.8,10.5,2.2,0.6,2.0,1.4,4.9,15.1,,bambamo01
320,Mo Bamba,24,ORL,C,40,6,681,5.6,11.3,.495,2.3,5.7,.398,3.3,5.6,.594,.596,1.9,2.7,.686,2.5,7.2,9.7,2.2,0.6,2.0,1.2,4.5,15.3,,bambamo01
320,Mo Bamba,24,LAL,C,9,1,88,4.5,11.0,.407,2.0,6.5,.313,2.5,4.5,.545,.500,2.5,4.5,.545,4.5,12.3,16.8,1.6,0.4,2.0,3.3,7.8,13.5,,bambamo01
321,Simone Fontecchio,27,UTA,SF,52,6,766,5.4,14.7,.369,3.0,9.0,.330,2.4,5.7,.430,.470,1.6,2.1,.795,1.5,2.6,4.0,2.0,0.7,0.4,1.8,2.9,15.4,,fontesi01
322,Miles McBride,22,NYK,PG,64,2,760,3.6,10.2,.358,1.9,6.3,.299,1.8,3.8,.457,.451,1.3,2.0,.667,0.6,1.8,2.4,3.4,1.8,0.4,1.2,2.8,10.5,,mcbrimi01
323,Paul Reed,23,PHI,C,69,2,755,5.9,10.0,.593,0.0,0.3,.167,5.9,9.7,.606,.596,1.8,2.4,.745,5.3,7.2,12.5,1.3,2.2,2.4,2.1,5.9,13.7,,reedpa01
324,John Wall,32,LAC,PG,34,3,755,6.6,16.1,.408,1.6,5.2,.303,5.0,10.9,.459,.457,3.7,5.4,.681,0.7,3.7,4.4,8.5,1.3,0.6,3.8,2.8,18.4,,walljo01
325,R.J. Hampton,21,2TM,SG,47,3,750,4.9,11.4,.430,2.0,5.6,.353,2.9,5.8,.504,.517,2.7,3.6,.750,0.9,3.3,4.2,2.6,1.3,0.4,2.0,2.4,14.5,,hamptrj01
325,R.J. Hampton,21,ORL,SG,26,0,361,5.0,11.4,.439,1.8,5.3,.340,3.2,6.1,.525,.518,3.1,3.7,.838,0.9,3.0,3.9,3.4,1.6,0.4,2.1,2.2,14.9,,hamptrj01
325,R.J. Hampton,21,DET,SG,21,3,389,4.8,11.4,.423,2.1,5.8,.365,2.7,5.6,.483,.516,2.4,3.6,.667,0.8,3.6,4.4,1.9,1.0,0.5,1.9,2.7,14.2,,hamptrj01
326,Edmond Sumner,27,BRK,SG,53,12,736,6.1,13.2,.461,1.5,4.3,.356,4.5,8.9,.511,.519,4.8,5.3,.917,0.6,3.2,3.9,3.3,1.5,0.5,2.4,4.1,18.5,,sumneed01
327,Zeke Nnaji,22,DEN,PF,53,5,728,5.4,9.7,.561,0.8,3.2,.262,4.6,6.5,.710,.605,2.0,3.1,.645,3.2,3.6,6.8,0.9,0.8,1.1,1.5,5.2,13.7,,nnajize01
328,Jaden Hardy,20,DAL,SG,48,5,708,7.4,16.9,.438,3.2,7.9,.404,4.2,9.0,.469,.533,3.3,4.0,.823,0.6,4.0,4.5,3.3,0.9,0.4,2.3,3.3,21.4,,hardyja02
329,Justin Holiday,33,2TM,SF,46,2,706,3.9,10.4,.377,2.3,7.3,.322,1.6,3.1,.508,.490,0.3,0.4,.625,0.3,2.5,2.8,2.1,1.0,1.0,1.1,3.5,10.5,,holidju01
329,Justin Holiday,33,ATL,SF,28,0,411,4.2,10.9,.384,2.6,7.6,.345,1.6,3.3,.474,.504,0.0,0.0,,0.2,1.8,2.0,2.2,0.4,0.9,1.1,3.2,11.0,,holidju01
329,Justin Holiday,33,DAL,SF,18,2,295,3.5,9.6,.367,2.0,6.8,.286,1.6,2.8,.565,.468,0.6,1.0,.625,0.4,3.5,3.9,2.0,1.7,1.1,1.2,3.8,9.6,,holidju01
330,MarJon Beauchamp,22,MIL,SF,52,11,701,4.9,12.5,.395,2.4,7.3,.331,2.5,5.2,.485,.492,1.4,1.9,.730,2.0,4.0,5.9,1.8,1.1,0.4,2.3,3.6,13.7,,beaucma01
331,Aleksej Pokusevski,21,OKC,PF,34,25,701,5.5,12.8,.434,2.0,5.3,.365,3.6,7.4,.483,.510,1.1,1.8,.629,2.3,5.9,8.2,3.3,1.0,2.2,2.2,3.0,14.2,,pokusal01
332,Juan Toscano-Anderson,29,2TM,SF,52,9,700,3.3,7.4,.448,0.4,2.2,.186,2.9,5.1,.560,.476,1.0,1.2,.792,1.4,4.9,6.4,3.3,0.8,0.5,1.7,4.1,8.0,,toscaju01
332,Juan Toscano-Anderson,29,LAL,SF,30,7,365,3.3,6.5,.500,0.4,2.0,.200,2.9,4.5,.630,.530,1.1,1.5,.733,1.4,4.6,6.0,2.5,1.0,0.7,1.7,4.5,8.0,,toscaju01
332,Juan Toscano-Anderson,29,UTA,SF,22,2,335,3.3,8.3,.403,0.4,2.5,.174,2.9,5.8,.500,.429,0.9,1.0,.889,1.5,5.3,6.8,4.3,0.6,0.3,1.8,3.7,8.0,,toscaju01
333,Malachi Flynn,24,TOR,PG,53,2,691,4.5,12.6,.360,2.4,6.9,.353,2.1,5.7,.367,.457,1.3,1.7,.758,0.8,3.2,4.0,3.6,1.1,0.2,1.3,3.4,12.8,,flynnma01
334,Duncan Robinson,28,MIA,SF,42,1,691,4.6,12.3,.371,3.3,10.0,.328,1.3,2.3,.556,.504,1.5,1.7,.906,0.4,3.2,3.6,2.4,0.7,0.0,1.5,4.0,14.0,,robindu01
335,Chimezie Metu,25,SAC,PF,66,0,689,6.7,11.4,.589,0.5,2.0,.237,6.3,9.5,.663,.610,2.8,3.8,.740,2.5,7.9,10.3,2.1,1.1,1.1,1.7,4.2,16.8,,metuch01
336,T.J. Warren,29,2TM,PF,42,0,687,6.9,14.1,.489,1.2,3.5,.328,5.8,10.6,.542,.530,1.5,1.8,.800,1.4,5.0,6.3,2.1,1.2,0.6,1.0,3.4,16.5,,warretj01
336,T.J. Warren,29,BRK,PF,26,0,490,7.5,14.7,.510,1.2,3.5,.333,6.3,11.2,.566,.550,2.0,2.4,.818,1.0,4.3,5.3,2.1,1.1,0.5,1.2,3.3,18.1,,warretj01
336,T.J. Warren,29,PHO,SF,16,0,197,5.5,12.8,.429,1.1,3.5,.316,4.4,9.3,.471,.471,0.2,0.4,.500,2.4,6.6,9.0,2.0,1.3,0.9,0.5,3.7,12.2,,warretj01
337,Garrison Mathews,26,2TM,SG,54,0,686,3.8,10.5,.363,3.3,9.4,.350,0.5,1.1,.476,.520,2.5,2.8,.906,0.6,3.3,3.8,1.4,1.3,0.3,1.0,3.3,13.5,,mathega01
337,Garrison Mathews,26,HOU,SG,45,0,602,3.6,10.2,.353,3.2,9.3,.342,0.4,0.9,.467,.509,2.5,2.7,.911,0.6,3.1,3.7,1.4,1.4,0.2,1.1,3.3,12.8,,mathega01
337,Garrison Mathews,26,ATL,SG,9,0,84,5.6,13.3,.419,4.3,10.7,.400,1.3,2.6,.500,.581,3.0,3.4,.875,0.4,4.3,4.7,1.3,0.4,0.4,0.4,2.6,18.4,,mathega01
338,Montrezl Harrell,29,PHI,C,57,7,681,6.6,11.0,.598,0.0,0.3,.000,6.6,10.7,.616,.598,3.7,5.3,.693,3.5,4.9,8.4,1.7,0.9,1.3,1.9,4.0,16.9,,harremo01
339,Jordan McLaughlin,26,MIN,PG,43,0,678,3.2,7.7,.421,1.3,4.1,.308,2.0,3.6,.552,.503,0.8,1.0,.833,0.8,2.5,3.3,7.9,1.7,0.2,1.8,1.5,8.5,,mclaujo01
340,Jae'Sean Tate,27,HOU,SF,31,7,677,5.8,12.2,.480,0.7,2.4,.283,5.2,9.7,.530,.509,2.7,3.7,.725,2.2,4.1,6.3,4.5,1.1,0.4,2.5,5.6,15.0,,tateja01
341,Blake Wesley,19,SAS,SG,37,1,669,3.7,11.6,.321,1.1,2.8,.385,2.6,8.8,.301,.367,1.4,2.4,.591,0.6,3.7,4.4,5.3,1.3,0.3,3.5,3.6,9.9,,weslebl01
342,Sandro Mamukelashvili,23,2TM,C,43,7,660,5.3,12.5,.422,1.6,5.4,.303,3.7,7.1,.511,.487,2.1,3.1,.684,3.8,6.3,10.1,3.4,0.8,0.7,1.9,2.8,14.3,,mamuksa01
342,Sandro Mamukelashvili,23,MIL,C,24,0,217,3.2,9.6,.328,1.2,5.3,.219,2.0,4.3,.462,.388,2.0,3.0,.667,3.0,6.3,9.3,2.7,0.7,0.8,1.5,3.2,9.5,,mamuksa01
342,Sandro Mamukelashvili,23,SAS,C,19,7,443,6.3,14.0,.453,1.9,5.4,.343,4.5,8.5,.524,.520,2.2,3.2,.692,4.2,6.3,10.5,3.7,0.8,0.6,2.1,2.7,16.7,,mamuksa01
343,Eugene Omoruyi,25,2TM,SF,40,6,645,5.6,12.7,.443,1.4,5.0,.281,4.2,7.8,.547,.498,2.8,4.2,.680,2.4,3.8,6.2,1.6,1.6,0.2,1.9,5.1,15.5,,omorueu01
343,Eugene Omoruyi,25,OKC,SF,23,2,272,5.8,12.4,.468,1.1,4.1,.258,4.8,8.3,.571,.511,2.3,3.7,.607,2.9,4.0,6.9,1.5,1.9,0.0,2.1,6.1,15.0,,omorueu01
343,Eugene Omoruyi,25,DET,SF,17,4,373,5.5,12.9,.425,1.6,5.6,.293,3.9,7.3,.526,.489,3.3,4.5,.723,2.0,3.7,5.7,1.6,1.4,0.3,1.7,4.3,15.9,,omorueu01
344,Payton Pritchard,25,BOS,PG,48,3,643,5.7,13.7,.412,3.1,8.6,.364,2.5,5.1,.495,.527,0.7,0.9,.750,1.4,3.5,4.9,3.6,0.8,0.1,2.2,2.1,15.1,,pritcpa01
345,Amir Coffey,25,LAC,SF,50,9,625,3.2,8.4,.386,0.6,2.3,.275,2.6,6.0,.429,.424,2.8,3.6,.778,1.0,2.1,3.1,3.1,0.4,0.3,1.2,2.9,9.9,,coffeam01
346,Anthony Gill,30,WAS,PF,59,8,624,4.1,7.6,.538,0.2,1.7,.138,3.9,5.9,.650,.553,2.8,3.9,.731,2.1,3.6,5.7,2.0,0.4,0.7,0.9,4.0,11.3,,gillan01
347,Jabari Walker,20,POR,SF,56,0,619,4.8,11.5,.419,0.9,3.3,.286,3.9,8.3,.472,.460,2.0,2.6,.756,2.8,4.8,7.6,2.0,0.6,0.8,1.7,4.0,12.6,,walkeja01
348,Darius Bazley,22,2TM,C,43,1,616,4.9,10.7,.454,1.2,3.1,.377,3.7,7.6,.485,.508,2.2,4.1,.543,2.0,6.1,8.1,2.2,1.3,2.0,1.6,2.6,13.1,,bazleda01
348,Darius Bazley,22,OKC,C,36,1,555,4.6,10.2,.449,1.2,2.9,.400,3.4,7.3,.469,.506,2.3,4.2,.554,1.9,6.0,7.9,2.1,1.2,1.9,1.4,2.3,12.7,,bazleda01
348,Darius Bazley,22,PHO,C,7,0,61,7.1,14.8,.480,1.2,4.7,.250,5.9,10.0,.588,.520,1.2,3.0,.400,3.0,6.5,9.4,3.5,1.8,3.0,3.0,5.3,16.5,,bazleda01
349,Juancho Hernangómez,27,TOR,PF,42,10,614,2.8,6.7,.421,1.0,3.9,.254,1.8,2.8,.660,.496,0.5,0.9,.563,1.6,5.6,7.2,1.5,0.9,0.4,0.9,2.5,7.2,,hernaju01
350,Jaxson Hayes,22,NOP,C,47,2,610,5.1,9.2,.551,0.2,1.7,.103,4.9,7.5,.654,.561,3.4,4.9,.699,2.3,5.5,7.8,2.0,1.2,1.1,1.8,4.0,13.8,,hayesja02
351,Frank Ntilikina,24,DAL,SG,47,5,607,2.8,7.8,.364,1.0,4.0,.254,1.8,3.9,.477,.428,1.3,2.0,.667,0.4,3.3,3.7,3.4,0.9,0.4,1.7,3.9,8.0,,ntilila01
352,DeAndre Jordan,34,DEN,C,39,8,586,5.4,7.1,.765,0.1,0.1,1.000,5.3,7.0,.763,.770,1.4,2.9,.458,3.2,9.2,12.4,2.1,0.7,1.4,2.9,4.4,12.2,,jordade01
353,Blake Griffin,33,BOS,C,41,16,569,4.0,8.2,.485,1.5,4.2,.348,2.5,4.0,.625,.573,1.3,2.0,.656,3.0,6.8,9.8,3.9,0.9,0.6,1.4,4.7,10.8,,griffbl01
354,Ousmane Dieng,19,OKC,PF,39,1,569,4.8,11.5,.420,1.6,6.2,.265,3.2,5.3,.602,.492,0.9,1.5,.652,1.2,5.4,6.6,2.9,0.9,0.4,1.6,2.7,12.2,,diengou01
355,Kris Dunn,28,UTA,PG,22,3,568,7.4,13.7,.537,1.1,2.3,.472,6.3,11.4,.550,.576,2.6,3.4,.774,0.6,5.8,6.3,7.9,1.6,0.6,2.2,3.7,18.4,,dunnkr01
356,Patty Mills,34,BRK,PG,40,2,567,5.5,13.3,.411,3.1,8.5,.366,2.3,4.8,.493,.529,1.6,1.9,.833,0.5,2.3,2.8,3.6,1.0,0.2,1.9,2.0,15.6,,millspa02
357,Ricky Rubio,32,CLE,PG,33,2,566,3.9,11.3,.343,1.3,5.2,.256,2.5,6.1,.417,.402,1.8,2.2,.800,0.6,3.9,4.5,7.3,1.7,0.4,2.0,3.2,10.9,,rubiori01
358,Ziaire Williams,21,MEM,SF,37,4,561,5.4,12.6,.429,1.6,6.2,.258,3.8,6.4,.596,.492,1.1,1.4,.773,1.0,4.0,5.1,2.2,0.9,0.4,2.4,3.7,13.5,,willizi02
359,Day'Ron Sharpe,21,BRK,C,48,3,552,6.1,11.2,.544,0.4,0.7,.545,5.7,10.4,.544,.561,2.3,3.6,.636,6.5,6.6,13.0,2.4,1.0,2.1,2.7,5.8,14.8,,sharpda01
360,Kai Jones,22,CHO,C,46,0,550,4.4,7.9,.558,0.3,1.2,.211,4.1,6.6,.624,.575,1.2,1.7,.731,2.4,5.6,8.1,1.0,1.1,2.0,2.0,4.3,10.3,,joneska01
361,Lindy Waters III,25,OKC,SG,41,0,531,4.7,12.1,.393,3.9,11.0,.358,0.8,1.1,.750,.556,1.1,1.4,.800,1.1,4.0,5.1,1.9,0.9,0.7,0.7,2.8,14.5,,waterli01
362,Rodney McGruder,31,DET,SG,32,12,524,4.3,10.4,.408,2.8,6.7,.423,1.4,3.8,.382,.543,1.2,1.5,.818,1.4,3.7,5.1,1.9,1.1,0.1,0.8,2.7,12.6,,mcgruro01
363,Chuma Okeke,24,ORL,SF,27,8,518,3.0,8.5,.352,1.8,6.0,.302,1.2,2.5,.472,.459,1.1,1.5,.762,1.8,4.9,6.7,2.6,1.3,0.8,1.2,2.8,8.9,,okekech01
364,James Bouknight,22,CHO,SG,34,0,515,4.8,13.5,.358,2.3,7.6,.303,2.5,5.9,.429,.443,1.4,2.1,.667,0.6,4.5,5.0,2.9,1.0,0.3,2.2,3.4,13.4,,bouknja01
365,Max Christie,19,LAL,SG,41,3,512,3.1,7.5,.415,1.8,4.4,.419,1.3,3.1,.409,.538,1.0,1.1,.875,0.5,4.8,5.3,1.5,0.6,0.5,0.9,2.3,9.0,,chrisma02
366,Charles Bassey,22,SAS,C,35,2,508,6.2,9.6,.644,0.2,0.6,.375,6.0,9.0,.661,.656,1.6,2.6,.595,5.3,8.4,13.7,3.4,1.1,2.3,2.9,5.2,14.1,,bassech01
367,Raul Neto,30,CLE,PG,48,1,505,4.1,7.8,.518,0.9,3.0,.286,3.2,4.8,.662,.573,2.2,2.4,.912,0.7,2.6,3.3,5.6,1.2,0.3,1.7,3.5,11.2,,netora01
368,Dāvis Bertāns,30,DAL,PF,45,1,492,5.0,11.7,.431,4.0,10.3,.390,1.0,1.4,.737,.603,1.0,1.1,.867,0.7,3.1,3.9,1.5,0.8,0.6,0.7,3.9,15.1,,bertada01
369,Taj Gibson,37,WAS,C,49,2,480,4.9,9.4,.520,0.6,1.8,.333,4.3,7.6,.564,.552,2.3,3.2,.714,2.4,4.6,7.0,2.5,1.1,0.9,1.9,6.3,12.6,,gibsota01
370,Javonte Green,29,CHI,SF,32,1,480,4.6,8.1,.565,1.0,2.6,.371,3.6,5.5,.658,.625,2.3,3.4,.667,2.0,4.6,6.6,1.7,1.8,1.6,1.5,3.9,12.4,,greenja02
371,Damian Jones,27,2TM,C,41,1,477,4.2,6.5,.640,0.8,1.3,.588,3.4,5.2,.652,.698,1.7,2.2,.759,3.2,6.0,9.2,1.1,0.6,1.6,1.7,4.2,10.7,,jonesda03
371,Damian Jones,27,LAL,C,22,1,176,4.1,7.6,.541,0.0,0.6,.000,4.1,7.0,.588,.541,3.1,4.1,.750,3.7,7.6,11.3,0.8,0.6,2.5,1.8,3.5,11.3,,jonesda03
371,Damian Jones,27,UTA,C,19,0,301,4.2,5.9,.714,1.2,1.7,.714,3.0,4.2,.714,.816,0.8,1.1,.778,2.9,5.1,8.0,1.3,0.6,1.1,1.7,4.5,10.4,,jonesda03
372,Isaiah Roby,24,SAS,PF,42,2,474,5.1,11.8,.432,1.4,4.6,.300,3.7,7.2,.516,.490,1.5,3.1,.488,1.6,6.5,8.1,2.9,1.4,0.5,2.4,4.0,13.1,,robyis01
373,Stanley Johnson,26,SAS,SF,30,0,469,5.0,9.4,.533,1.4,3.1,.450,3.6,6.3,.573,.607,2.0,3.0,.667,1.7,5.6,7.3,5.1,1.2,0.5,2.5,3.7,13.4,,johnsst04
374,Svi Mykhailiuk,25,2TM,SF,32,8,468,5.9,13.3,.445,3.2,7.6,.424,2.7,5.7,.473,.566,2.0,3.0,.667,1.2,2.9,4.1,4.1,1.2,0.3,1.8,1.8,17.1,,mykhasv01
374,Svi Mykhailiuk,25,NYK,SF,13,0,40,5.4,10.8,.500,5.4,9.0,.600,0.0,1.8,.000,.750,2.7,4.5,.600,0.0,6.3,6.3,0.9,0.9,0.0,1.8,0.9,18.9,,mykhasv01
